,gameid,white_id,white_rating,white_country,white_games,white_win_last_10,white_inaccuracies,white_mistakes,white_blunder,white_acpl,black_id,black_rating,black_country,black_games,black_win_last_10,black_inaccuracies,black_mistakes,black_blunder,black_acpl,game_type,opening,winner,win_by
1930,aHau6hv3,vercingetorige,1406,IT,2385.0,5,6,4,2,62,keybraincell,1433,US,1052.0,5,6,1,4,77,blitz,Nimzowitsch Defense: Franco-Nimzowitsch Variation,white,resign
1931,WFxoumRS,nealsundar,1955,US,1507.0,7,5,0,0,43,lemur7,1860,RU,1606.0,4,3,1,1,60,rapid,Sicilian Defense: Scheveningen Variation,white,resign
1932,f7bf6JLA,aaravepic,1935,IN,46.0,6,1,1,0,19,nealsundar,1929,US,1507.0,8,1,0,2,37,rapid,Ruy Lopez: Morphy Defense,white,mate
1933,qmOswZcO,aaravepic,1856,IN,46.0,6,0,0,0,6,nealsundar,1936,US,1507.0,8,0,0,2,87,rapid,Ruy Lopez: Berlin Defense,white,resign
1934,WALZ82IL,atharvan123,1498,IN,487.0,1,3,1,2,99,nealsundar,1897,US,1507.0,5,3,1,1,53,rapid,"Italian Game: Giuoco Pianissimo, Normal",black,mate
1935,rDcyXGsy,jpeik,1561,US,654.0,4,2,1,3,89,renatherion,1914,CL,14729.0,6,2,0,4,123,rapid,Caro-Kann Defense: Classical Variation,white,mate
1936,5xGa3sUL,jpeik,1437,US,2247.0,4,2,3,3,53,kastillov20202,2094,AR,9293.0,6,3,1,5,103,blitz,King's Indian Defense: Orthodox Variation,white,resign
1937,SxkOGmbI,jpeik,1419,US,2247.0,5,2,1,3,89,fighter89,2540,DE,6731.0,10,1,1,1,41,blitz,Benoni Defense: Old Benoni,black,resign
1938,UY7wfZf1,kasparov2803,2224,IT,434.0,9,0,0,0,15,jpeik,1624,US,654.0,3,3,1,0,66,rapid,Unknown,white,resign
1939,Z2C80bDl,mohammedataha,1500,EG,4523.0,5,6,2,2,65,jpeik,1494,US,2247.0,5,3,2,0,26,blitz,King's Pawn Game: Leonardis Variation,black,mate
1940,qubjG5Y3,ryanm1078,1621,UK,571.0,7,2,1,2,58,dirty_harold,1599,KG,10.0,3,1,0,0,13,rapid,"Ruy Lopez: Morphy Defense, Tarrasch Variation",black,mate
1941,Dr1xvZRY,ryanm1078,1430,UK,392.0,6,6,3,8,116,alberto1963,1449,CU,13617.0,7,6,3,8,131,blitz,Sicilian Defense: Wing Gambit Deferred,white,outoftime
1942,igksgBnS,altaysivrioglu,1418,UK,1244.0,3,0,2,7,179,ryanm1078,1423,UK,392.0,6,2,1,6,141,blitz,Van't Kruijs Opening,black,resign
1943,qOqElIxl,serz101,1422,BA,2564.0,6,1,3,2,48,ryanm1078,1430,UK,392.0,7,3,3,3,86,blitz,Sicilian Defense,white,mate
1944,qHEkdQo0,ryanm1078,1438,UK,392.0,8,3,4,5,72,ajedrezs,1405,US,753.0,5,4,2,6,59,blitz,Philidor Defense,black,outoftime
1945,VA0DiVNu,epicalerick21,1573,KP,1323.0,5,1,1,7,211,arne17,1603,SC,2209.0,6,1,1,5,186,blitz,Caro-Kann Defense: Exchange Variation,black,mate
1946,ESkJ5NNW,pmi2021,1521,RU,254.0,0,2,0,3,95,epicalerick21,1566,KP,1323.0,4,3,1,3,156,blitz,King's Knight Opening: Normal Variation,white,mate
1947,o2QVChZN,epicalerick21,1787,KP,882.0,3,4,3,2,59,monticchiello,1792,DE,911.0,4,5,3,2,98,rapid,Sicilian Defense: Alapin Variation,white,resign
1948,CvkC9eHf,thomashamilton31,1797,UK,432.0,4,2,0,3,155,epicalerick21,1804,KP,882.0,4,4,0,2,109,rapid,King's Gambit Declined: Queen's Knight Defense,black,resign
1949,WLSfZg9d,epicalerick21,1803,KP,882.0,4,3,5,7,198,noerk,1794,DE,5534.0,5,2,3,8,162,rapid,Philidor Defense: Exchange Variation,black,resign
1950,E5oxYLW3,crotoza,1287,IN,288.0,1,5,4,2,91,ahil1988,1453,UA,3360.0,5,4,1,3,91,bullet,Caro-Kann Defense,black,outoftime
1951,SpujgaO9,gorand,1600,UA,23358.0,3,2,0,4,70,crotoza,1517,IN,1062.0,5,1,0,6,107,blitz,"Italian Game: Giuoco Pianissimo, Canal Variation",white,resign
1952,rEq5kAC8,crotoza,1526,IN,1062.0,8,7,9,4,58,mbekmez,1652,TR,4046.0,5,7,4,6,45,blitz,Queen's Pawn Game: Chigorin Variation,black,mate
1953,YJdaXP2J,skippy250,1292,IN,1562.0,3,2,2,1,42,crotoza,1462,IN,1062.0,4,1,2,3,86,blitz,Queen's Pawn Game: Mason Variation,white,mate
1954,aZCoKpgw,crotoza,1473,IN,1062.0,3,3,3,2,69,dhruv_201022,1466,UK,191.0,3,4,0,7,97,blitz,King's Gambit Accepted: MacLeod Defense,white,mate
1955,xCx528mN,dpk47,1655,IN,83.0,3,5,0,6,79,professorsmith,1546,US,112.0,6,7,4,6,95,rapid,Queen's Pawn Game: Symmetrical Variation,black,outoftime
1956,vQrRrHyg,professorsmith,1498,US,569.0,5,2,3,4,89,alexdemin,1948,RU,76.0,6,4,1,3,54,blitz,Modern Defense,black,resign
1957,juIvRnw2,carlosguillen,1601,VE,29798.0,4,1,4,9,202,professorsmith,1591,US,794.0,3,6,1,7,171,bullet,Sicilian Defense: Taimanov Variation,black,outoftime
1958,KcGGHxTw,forkaman,1500,BT,7190.0,4,3,0,4,101,professorsmith,1500,US,569.0,6,5,0,3,66,blitz,"French Defense: Advance Variation, Paulsen Attack",black,mate
1959,5pQoI6XN,vequuu,1495,PL,3629.0,7,4,4,17,253,professorsmith,1483,US,569.0,5,7,0,14,232,blitz,Sicilian Defense: Franco-Sicilian Variation,black,outoftime
1960,F9k0N282,tychooo,1430,NL,1024.0,6,4,3,5,100,professorsmith,1476,US,569.0,8,3,2,3,80,blitz,Sicilian Defense: Closed,black,resign
1961,DuU7TJYM,abusha2,1215,ET,866.0,3,4,0,5,88,casparouf,1641,FR,12646.0,4,2,0,4,97,bullet,Philidor Defense: Morphy Gambit,white,outoftime
1962,N2khCOQz,orlovfoto,1168,RU,1122.0,4,1,0,1,33,abusha2,1206,ET,866.0,4,3,0,2,79,bullet,Benoni Defense: Old Benoni,white,mate
1963,9SJ0cIGp,maestralan_potez,872,RS,808.0,4,8,3,5,147,abusha2,1247,ET,866.0,5,3,1,7,185,bullet,Nimzowitsch Defense: Kennedy Variation,white,mate
1964,upSXPlCh,abusha2,1233,ET,866.0,7,1,0,1,45,yysman,1253,ID,15467.0,7,3,1,2,79,bullet,St. George Defense,white,mate
1965,4fZnKN2z,abusha2,1723,ET,491.0,6,8,0,2,65,mikabel,1683,ET,38.0,5,4,1,2,42,rapid,Scotch Game,black,outoftime
1966,dLTUGLPL,jul2020,1633,PS,301.0,4,4,5,2,77,kawtarlachkar,1615,MA,143.0,7,6,1,3,96,rapid,"Sicilian Defense: Najdorf Variation, Opocensky Variation, Traditional Line",black,outoftime
1967,u73YGRPM,kawtarlachkar,1603,MA,143.0,7,1,0,2,32,jul2020,1645,PS,301.0,6,2,1,2,67,rapid,Caro-Kann Defense: Bronstein-Larsen Variation,white,mate
1968,HgCPvXxd,jlwk,1755,MU,34.0,4,5,4,11,141,jul2020,1482,PS,233.0,5,4,5,13,165,blitz,"Caro-Kann Defense: Advance Variation, Short Variation",white,outoftime
1969,cZbj0D50,jul2020,1216,PS,185.0,4,2,1,2,64,ostadegonde,1784,IR,50631.0,7,0,1,1,30,bullet,Bishop's Opening: Boden-Kieseritzky Gambit,black,mate
1970,ljyhJwMi,yomeka,1411,CL,1050.0,3,0,0,1,50,jul2020,1563,PS,301.0,5,0,0,1,97,rapid,Center Game: Normal Variation,white,mate
1971,EVwHJDoW,jul2020,1538,PS,301.0,5,0,0,2,92,abhijay21,1489,US,137.0,2,3,0,2,53,rapid,Scandinavian Defense: Mieses-Kotroc Variation,black,mate
1972,1KxQd0Go,pasheka,1594,UA,740.0,5,3,1,8,147,larry-kasparov,1604,US,140.0,5,7,4,8,175,rapid,Queen's Pawn Game,white,mate
1973,5HgTYQjY,larry-kasparov,1495,US,1272.0,3,2,0,4,150,dene,1442,HR,3409.0,8,2,1,4,117,blitz,Sicilian Defense: Old Sicilian,black,mate
1974,sS5KuP6o,ragnarossa,1487,TR,463.0,3,2,2,2,74,larry-kasparov,1492,US,1272.0,6,3,1,2,111,blitz,King's Gambit Declined: Queen's Knight Defense,white,resign
1975,5wfrFPsr,larry-kasparov,1577,US,140.0,7,4,2,2,69,kasparov09876543,1519,DZ,1922.0,4,4,3,0,54,rapid,Sicilian Defense: Modern Variations,white,resign
1976,8Jyiqhz6,marekmarecki,1646,PL,1528.0,5,4,0,5,114,mohamedkhemkham,1703,DZ,503.0,7,4,3,3,75,rapid,Ruy Lopez: Cozio Defense,black,mate
1977,8ootQxO5,mohamedkhemkham,1692,DZ,503.0,7,2,1,0,18,fulesp,1689,IT,17616.0,3,1,1,2,62,rapid,Englund Gambit Complex: Englund Gambit,white,resign
1978,qrjUeKwg,mohamedkhemkham,1507,DZ,889.0,6,3,1,0,31,igorda,1473,RU,1571.0,6,1,2,2,72,blitz,Indian Defense,white,resign
1979,gg9cy6wm,khushigosavi,1630,IN,27.0,6,8,1,2,60,shashwat2312,1444,IN,1434.0,3,7,3,2,62,blitz,Queen's Gambit Declined: Harrwitz Attack,white,outoftime
1980,JcnGhrO0,shashwat2312,1467,IN,1434.0,4,5,3,5,150,hardik_a,1455,IN,3019.0,4,4,0,9,117,blitz,Queen's Gambit Declined,black,resign
1981,tDGPqmps,shashwat2312,1461,IN,1434.0,4,1,1,2,94,froty,1465,IN,308.0,5,2,1,2,168,blitz,Semi-Slav Defense,white,mate
1982,IPCzYd9C,anish_09,1177,IN,164.0,2,1,1,1,75,shashwat2312,1516,IN,1434.0,5,1,0,1,130,blitz,Queen's Pawn Game,white,mate
1983,nOYuvvla,shashwat2312,1517,IN,1434.0,5,4,2,3,66,mirzabruins,1843,HR,23481.0,5,2,1,4,106,blitz,Queen's Gambit Declined,white,mate
1984,eg1WDBbC,cjoooergensen,1566,DK,436.0,3,2,2,5,90,striker450,1553,IN,2141.0,5,1,4,5,89,blitz,English Opening: Anglo-Indian Defense,draw,draw
1985,zJKYNmoF,mikegittelsohn,1556,US,7637.0,7,6,3,7,98,striker450,1556,IN,2141.0,7,3,4,5,78,blitz,Caro-Kann Defense: Hillbilly Attack,black,resign
1986,doK0z8X3,rtparreira,1206,BR,3731.0,2,4,0,4,126,striker450,1189,IN,516.0,5,0,0,2,84,bullet,"Caro-Kann Defense: Advance Variation, Short Variation",black,outoftime
1987,jrdhZ0OP,striker450,1201,IN,516.0,6,5,3,4,100,fredzapotato,1178,US,173.0,6,7,4,2,71,bullet,Pirc Defense,black,resign
1988,oO1V6HU5,treasurelight,1615,UG,948.0,6,3,0,3,48,geoeg,1618,BG,3866.0,4,2,4,0,38,blitz,Sicilian Defense: Old Sicilian,white,timeout
1989,QxNFoM6z,treasurelight,1548,UG,948.0,7,4,1,6,113,a_magdy,1543,EG,628.0,4,3,3,3,85,blitz,Ruy Lopez: Classical Variation,white,outoftime
1990,MWfIiiSK,gusact,1616,BR,4204.0,3,2,5,4,63,treasurelight,1523,UG,948.0,5,4,4,6,88,blitz,Scandinavian Defense: Mieses-Kotroc Variation,white,mate
1991,y0SzRWH8,saipranavbandw,1550,IN,1180.0,3,4,0,1,38,treasurelight,1521,UG,948.0,4,1,1,3,80,blitz,"Nimzowitsch Defense: Scandinavian Variation, Exchange Variation",white,resign
1992,eswMDq9W,dereksmalls,1564,UK,10396.0,3,0,1,0,23,treasurelight,1552,UG,948.0,4,5,0,1,63,blitz,Queen's Pawn Game: Mason Variation,white,mate
1993,mmW9qdk5,nightwing69,1589,US,305.0,3,0,2,0,11,ruwenzori,1497,PL,4129.0,5,1,2,1,30,blitz,Caro-Kann Defense: Maróczy Variation,white,mate
1994,8iMeitVc,leavemypawnalone,1232,AU,5315.0,5,1,2,3,81,ruwenzori,1194,PL,822.0,7,2,0,3,129,bullet,Slav Defense,white,mate
1995,Z11dREhq,michael_anane,1477,GH,4295.0,6,0,0,2,48,ruwenzori,1496,PL,4129.0,4,1,1,2,75,blitz,Zukertort Opening: Slav Invitation,white,resign
1996,ScW5uIii,gabi1,1496,ES,31545.0,4,2,1,3,72,ruwenzori,1501,PL,4129.0,3,2,3,1,37,blitz,Caro-Kann Defense: Hillbilly Attack,black,mate
1997,XXeuXTok,vaydedemvay,1371,TR,11.0,2,1,2,2,53,amarsar7,1297,IN,4692.0,5,1,1,6,97,bullet,Queen's Pawn Game,white,mate
1998,04K73V6n,paschoalo,1479,BR,2351.0,3,3,5,6,150,amarsar7,1420,IN,4692.0,5,4,3,6,110,bullet,Grob Opening,black,resign
1999,b2ixhKL7,amarsar7,1387,IN,4692.0,4,6,1,3,76,hosseinramezani,1387,IR,376.0,6,3,1,1,65,bullet,Three Knights Opening,white,outoftime
2000,TWuGxwDW,pawnedupkicks,1714,US,737.0,7,6,2,5,70,katalama2,1768,RU,8.0,4,7,2,2,42,rapid,"Trompowsky Attack: Classical Defense, Big Center Variation",black,mate
2001,Gr8lxzPT,michmuch,1770,FR,1809.0,5,1,2,1,84,pawnedupkicks,1707,US,737.0,7,1,2,1,32,rapid,"Ruy Lopez: Morphy Defense, Caro Variation",black,resign
2002,mrQc3S6w,pawnedupkicks,1695,US,737.0,6,4,1,0,35,jancze,1683,PL,14378.0,4,5,2,2,50,rapid,Englund Gambit,white,resign
2003,nKtD8UkG,pawnedupkicks,1687,US,737.0,6,0,0,0,17,itsmeflavinha,1635,BR,1329.0,4,1,0,1,162,rapid,Queen's Gambit Declined: Marshall Defense,white,resign
2004,9HJqabjx,fdqw,1726,PK,2824.0,4,6,1,2,47,pawnedupkicks,1678,US,737.0,5,9,0,0,28,rapid,Russian Game: Three Knights Game,black,mate
2005,7eSldqzE,tavares152,1430,PT,8372.0,5,4,0,3,108,mayanksarvpriya2412,1437,IN,988.0,3,6,1,2,77,bullet,Sicilian Defense: Alapin Variation,black,outoftime
2006,yGpAZBle,thebody,1525,RU,7008.0,5,2,0,0,22,mayanksarvpriya2412,1499,IN,988.0,6,4,0,1,75,bullet,Sicilian Defense: Smith-Morra Gambit,white,resign
2007,3J9XpbTL,mayanksarvpriya2412,1407,IN,988.0,6,4,0,3,87,andreym1968,1401,SG,1854.0,7,9,0,2,119,bullet,French Defense: Normal Variation,white,outoftime
2008,n6X8lZmL,mayanksarvpriya2412,1434,IN,988.0,3,0,0,0,17,notrobots,1435,US,4464.0,3,0,0,2,95,bullet,Russian Game: Stafford Gambit,white,resign
2009,R3Dm7gz2,jtsots,1445,GR,2902.0,4,5,0,1,22,mayanksarvpriya2412,1454,IN,988.0,3,4,2,1,63,bullet,Indian Defense,white,mate
2010,baWcLVuZ,amirchess1358,1548,IR,1293.0,10,6,1,2,68,mayanksarvpriya2412,1441,IN,988.0,5,1,2,1,36,bullet,Sicilian Defense: Modern Variations,black,mate
2011,ukGUwfE1,chessmasterjoker,1449,NL,10499.0,7,7,2,3,61,mayanksarvpriya2412,1427,IN,988.0,8,4,0,2,33,bullet,Sicilian Defense: Smith-Morra Gambit,black,resign
2012,o04bnKJc,mseserovich,1915,ZA,3543.0,2,2,2,3,62,angelina_l,1516,FR,1588.0,4,1,2,2,30,bullet,Zukertort Opening: Black Mustang Defense,black,resign
2013,YWpkUMKJ,guillaume8,1253,FR,61.0,6,3,0,1,60,angelina_l,1571,FR,279.0,5,4,0,3,102,rapid,Bishop's Opening: Philidor Counterattack,white,resign
2014,ohhnLb4z,angelina_l,1455,FR,191.0,2,3,2,1,61,prokofev_daniil,1504,RU,20.0,4,2,2,1,38,blitz,Sicilian Defense: Bowdler Attack,black,resign
2015,DoX9r9CC,angelina_l,1490,FR,191.0,3,4,1,5,62,bohdan_todorenko,1315,UA,24.0,4,2,0,4,38,blitz,Sicilian Defense: Old Sicilian,black,timeout
2016,3UqS2X7N,tigersu,1756,PT,99.0,7,2,1,2,32,angelina_l,1577,FR,279.0,3,3,2,3,45,rapid,King's Indian Attack,white,resign
2017,r8UAggan,angelina_l,1582,FR,279.0,4,3,0,4,59,eyakualfe256,1609,UG,226.0,7,3,2,3,61,rapid,French Defense,black,outoftime
2018,JiQl1fmD,learningchess786,1233,IN,912.0,6,2,2,5,118,supertramp8,1229,IN,2813.0,3,3,0,6,154,bullet,Horwitz Defense,white,outoftime
2019,ytfAyi53,salman258917,1259,PK,1941.0,3,2,1,9,242,learningchess786,1268,IN,912.0,5,1,3,7,192,bullet,"English Opening: King's English Variation, Kramnik-Shirov Counterattack",black,resign
2020,rhcVjO05,learningchess786,1281,IN,912.0,5,2,0,8,167,jn72,1231,BR,331.0,4,2,2,4,137,bullet,Indian Defense: London System,white,outoftime
2021,a5pSUSyR,crusthom,1344,DE,4401.0,6,5,2,8,88,learningchess786,1280,IN,912.0,3,6,4,4,61,bullet,Van't Kruijs Opening,white,outoftime
2022,CbyFzTHp,minhajamaan,1308,IN,156.0,7,1,1,0,20,learningchess786,1303,IN,912.0,6,2,0,3,70,bullet,"Italian Game: Two Knights Defense, Polerio Defense, Bishop Check Line",white,mate
2023,huVHecSs,jerichohs,1588,NP,18.0,7,3,3,3,74,learningchess786,1674,IN,5269.0,2,3,5,5,108,rapid,Englund Gambit Complex: Englund Gambit,white,mate
2024,4SzvRpwb,alex3100,1817,BG,1208.0,8,5,1,4,85,jaydon25,1935,NZ,37.0,6,6,1,1,52,rapid,Ruy Lopez: Cozio Defense,black,mate
2025,vlQgz1Zl,salem_22,1779,LY,825.0,3,3,1,8,130,alex3100,1812,BG,1208.0,7,4,2,6,107,rapid,Sicilian Defense: Bowdler Attack,black,mate
2026,yvpWAlj3,alex3100,1805,BG,1208.0,7,0,2,1,29,mahmod010,1836,EG,6117.0,5,3,3,1,62,rapid,French Defense: Paulsen Variation,white,mate
2027,blF0d0eq,alex3100,1790,BG,1208.0,6,7,1,5,135,happy_traveler,1770,RU,638.0,6,4,5,4,108,rapid,Caro-Kann Defense: Two Knights Attack,black,mate
2028,83zjPfar,alex3100,1795,BG,1208.0,7,4,2,4,80,linearstork,1888,CA,471.0,5,1,2,3,61,rapid,"Caro-Kann Defense: Two Knights Attack, Mindeno Variation, Retreat Line",black,resign
2029,YwIKg2hS,maxporosiuk,1561,UA,954.0,4,5,0,0,16,matobali,1524,CZ,1038.0,6,4,0,2,39,blitz,"Sicilian Defense: Modern Variations, Anti-Qxd4 Move Order",white,resign
2030,zmWIffMR,nuriko_92,1479,AZ,1791.0,3,4,6,4,76,matobali,1505,CZ,1038.0,4,2,10,4,78,blitz,Sicilian Defense: Smith-Morra Gambit,draw,draw
2031,2Ck5y3zp,matobali,1504,CZ,1038.0,6,3,4,3,35,eskilscheele,1521,SE,121.0,6,3,2,5,36,blitz,Slav Defense,draw,draw
2032,dE7j2mkY,eljorden,1365,CH,829.0,8,6,2,5,53,matobali,1434,CZ,1038.0,5,1,4,3,39,blitz,Sicilian Defense: Najdorf Variation,black,resign
2033,TTODz1ag,wizzyb,1396,GB,2716.0,5,3,1,2,27,matobali,1437,CZ,1038.0,2,4,3,2,45,blitz,Queen's Pawn Game: Mason Variation,white,resign
2034,RGOkwUdo,m0utys,1446,GR,229.0,6,2,0,1,48,matobali,1447,CZ,1038.0,1,4,0,2,85,blitz,Queen's Gambit Declined: Marshall Defense,white,resign
2035,yaGo6H4U,maashkhan,1471,IN,550.0,1,3,2,1,88,rodrigodejesussantos,1514,BR,58.0,2,2,0,0,47,blitz,Unknown,black,outoftime
2036,kFoFB9OL,maashkhan,1472,IN,550.0,3,3,0,2,32,valerjus,1908,IT,8921.0,5,2,1,0,14,blitz,Nimzo-Larsen Attack: Classical Variation,black,mate
2037,x4w3vBiy,maashkhan,1500,IN,550.0,4,2,1,6,140,jurlap,1633,PL,4968.0,2,5,3,4,110,blitz,Rat Defense: Small Center Defense,black,resign
2038,x4Up8IUb,maashkhan,1432,IN,550.0,1,5,2,1,44,mateotraining,2084,RU,55.0,6,4,0,0,23,blitz,Caro-Kann Defense: Advance Variation,black,resign
2039,FHWbzW0n,maashkhan,1461,IN,550.0,4,3,0,0,40,tinchin,1701,AR,11014.0,5,3,0,3,76,blitz,"Sicilian Defense: Modern Variations, Main Line",white,mate
2040,pa4M0FKe,ka7choura,1149,TN,1290.0,6,2,2,1,65,maashkhan,1460,IN,550.0,4,3,0,0,21,blitz,Sicilian Defense: Taimanov Variation,white,outoftime
2041,bDzAagRH,maashkhan,1682,IN,367.0,3,6,4,5,58,nabizadetogrul,1269,AZ,627.0,2,2,4,7,58,rapid,Caro-Kann Defense,black,resign
2042,YBoXv8PD,maashkhan,1447,IN,550.0,3,1,1,2,75,vanhurt,1838,BE,1238.0,5,1,1,3,121,blitz,Giuoco Piano,white,resign
2043,pudmaPHh,r3natoh,1746,BR,10185.0,5,3,0,2,131,matty1,1734,GB,3532.0,5,2,2,2,244,bullet,King's Pawn Game: Wayward Queen Attack,white,resign
2044,L2YMpaAg,matty1,1705,GB,3532.0,6,2,2,1,60,rezamchess1386,1805,IR,750.0,3,1,0,2,93,bullet,Four Knights Game: Italian Variation,white,mate
2045,T4uWe90e,steve4443,1687,NG,631.0,6,3,0,5,51,mahedyazdani1304,1603,IR,258.0,4,5,1,5,64,rapid,Scotch Game,white,mate
2046,YIkoDVIE,steve4443,1424,NG,440.0,4,6,1,7,95,alponur12223,1082,TR,686.0,3,4,1,6,75,blitz,Scotch Game,black,resign
2047,WOUmSWPn,not_the_droids,1513,UK,4210.0,5,1,2,1,47,steve4443,1116,NG,234.0,1,5,0,1,92,bullet,Scandinavian Defense: Modern Variation,white,mate
2048,P2ZqKLVM,aiman11,1366,BD,480.0,2,3,4,1,73,guneesh1607,1356,IN,889.0,4,4,1,2,37,bullet,Sicilian Defense: Closed,black,mate
2049,TeF4Jben,aiman11,1617,BD,5021.0,6,3,2,1,67,ashrafulparan,1220,BD,65.0,7,2,2,1,42,blitz,"Caro-Kann Defense: Advance Variation, Botvinnik-Carls Defense",black,resign
2050,QFWvkJ7x,rohossho,1905,BD,3320.0,8,9,0,2,104,aiman11,1604,BD,5021.0,5,5,2,3,74,blitz,Ponziani Opening: Jaenisch Counterattack,black,resign
2051,VUIVvGWs,aiman11,1594,BD,5021.0,5,2,4,6,94,anisur27,1912,BD,6410.0,7,4,1,6,79,blitz,Sicilian Defense: Closed,white,outoftime
2052,s60sJPij,kacpergamrot,1466,PL,66.0,3,1,1,0,22,mord42,1485,US,300.0,3,2,1,1,61,blitz,Queen's Pawn Game: Mason Variation,white,mate
2053,Dg3nf5rk,mord42,1596,US,2006.0,4,5,3,2,84,sasza99,1585,PL,616.0,8,5,0,4,53,rapid,St. George Defense,black,resign
2054,sjDJmciF,xaraxo,1465,RU,4715.0,7,2,0,3,68,mord42,1403,US,300.0,6,1,3,1,52,blitz,Russian Game: Stafford Gambit,black,outoftime
2055,rvlpSzxZ,mhtsm,1614,TR,7739.0,4,2,1,2,95,mord42,1615,US,2006.0,5,2,1,0,39,rapid,Bird Opening: Schlechter Gambit,black,mate
2056,rkntvFJF,mord42,1622,US,2006.0,3,1,1,2,107,saeedaghaali,1653,IR,58.0,7,2,1,4,171,rapid,King's Gambit Declined: Queen's Knight Defense,white,mate
2057,bxOMRpYU,nimishbharadwaj,1329,US,2347.0,4,4,1,1,31,amirk1980,1345,IR,301.0,4,5,0,2,33,bullet,Scandinavian Defense: Mieses-Kotroc Variation,black,outoftime
2058,SxACvMBn,nimishbharadwaj,1407,US,2347.0,2,2,5,3,117,jeronimogil,1500,CO,3.0,0,6,1,4,128,bullet,"Grünfeld Defense: Three Knights Variation, Hungarian Attack",white,outoftime
2059,ZY15lLeT,heuristicmind,1968,US,444.0,9,2,2,2,53,nimishbharadwaj,1639,US,591.0,3,5,2,1,51,rapid,"Italian Game: Evans Gambit, Bronstein Defense",black,cheat
2060,ld9oPlvq,nimishbharadwaj,1671,US,591.0,4,3,3,6,94,mrinala,1728,US,23.0,4,9,1,5,85,rapid,Vienna Game: Max Lange Defense,black,resign
2061,vAScCIeF,kinglulu92,1531,DE,1074.0,7,5,3,1,101,shoaibalam,1559,PK,914.0,4,2,0,1,70,rapid,Ruy Lopez: Steinitz Defense,black,resign
2062,lpnlyMoQ,wolfi57,1429,DE,8145.0,6,2,0,1,46,shoaibalam,1438,PK,2197.0,5,3,0,0,27,blitz,Scandinavian Defense: Mieses-Kotroc Variation,black,mate
2063,5saKgQG3,manuoca,1530,AR,1238.0,6,1,3,1,62,shoaibalam,1435,PK,2197.0,5,2,2,2,113,blitz,Queen's Gambit Declined: Marshall Defense,white,resign
2064,GPnv1BCK,deni-ismail,1188,ID,500.0,3,4,0,3,102,shoaibalam,1174,PK,1259.0,5,3,2,5,136,bullet,Bird Opening: Dutch Variation,white,mate
2065,2X7ztHkA,shoaibalam,1161,PK,1259.0,5,2,0,1,96,cristianoliva,1169,CL,8766.0,8,2,0,0,22,bullet,Four Knights Game: Italian Variation,black,resign
2066,VrAWM9Ns,davanlo,1707,BE,648.0,3,3,1,1,56,aaditp2007,1736,IN,1231.0,2,3,3,2,86,rapid,French Defense: Exchange Variation,white,resign
2067,ouNlPIXn,mailok85,1786,IT,5967.0,3,6,2,3,94,aaditp2007,1760,IN,1231.0,3,6,2,1,63,rapid,Nimzo-Larsen Attack: Modern Variation,black,mate
2068,BVt4RHPD,aaditp2007,1781,IN,1231.0,3,0,0,3,69,eli8panopticon,1762,IS,294.0,7,0,0,0,12,rapid,Giuoco Piano,black,mate
2069,AiIjR3XV,rudika,1813,SG,1067.0,6,5,1,2,68,aaditp2007,1786,IN,1231.0,3,6,1,4,84,rapid,Three Knights Opening,white,mate
2070,gHF2yNno,aaditp2007,1807,IN,1231.0,5,0,0,3,170,thelost_kingdom,1777,US,76.0,7,0,2,1,58,rapid,Russian Game: Stafford Gambit,black,mate
2071,mymu2NrM,aaditp2007,1768,IN,1231.0,4,2,2,1,115,widepeepo,1852,US,96.0,6,3,0,0,30,rapid,Owen Defense,black,resign
2072,InDvk9RP,sirkator,1877,ZW,2057.0,3,3,0,0,20,aaditp2007,1772,IN,1231.0,5,1,0,2,71,rapid,Three Knights Opening,white,resign
2073,kR9Ia0aC,heckm8,1549,US,1204.0,3,1,0,0,29,bukalemun,1589,TR,1042.0,3,1,1,1,99,blitz,Indian Defense,white,resign
2074,F0vy5fQQ,heckm8,1557,US,1204.0,4,5,2,3,67,dzejms22,1303,GB,5640.0,4,7,1,4,86,blitz,Queen's Pawn Game: Mason Variation,white,mate
2075,bk5H7dlb,deadlines115,1603,BA,3172.0,5,6,1,2,99,heckm8,1558,US,1204.0,3,4,2,2,57,blitz,"Sicilian Defense: Four Knights Variation, Exchange Variation",black,mate
2076,uyrlpXGs,heckm8,1582,US,354.0,7,4,0,1,20,georgianroqi,1620,GE,146.0,7,9,1,2,37,rapid,Queen's Pawn Game: Mason Variation,white,mate
2077,YbrRSBWA,heckm8,1524,US,1204.0,4,4,2,1,53,edsmo54,1527,BR,12627.0,7,6,1,3,97,blitz,Queen's Pawn Game: Mason Variation,white,mate
2078,Swtf9KEc,pjntn,1462,US,5012.0,7,2,1,1,82,notapickle,1461,AQ,1793.0,6,3,0,1,27,blitz,Indian Defense,black,resign
2079,P3UQJUXN,notapickle,1434,AQ,1793.0,4,5,3,0,35,killouha87,1436,BE,7288.0,3,2,1,0,10,blitz,Sicilian Defense: Modern Variations,black,mate
2080,3hewpwFe,notapickle,1444,AQ,1793.0,3,2,1,4,168,acaciob,1432,BR,8820.0,5,4,0,3,99,blitz,"English Opening: Anglo-Indian Defense, King's Indian Formation",black,timeout
